S.NO,Movie,Year,Language,Certificate,Genre,Overview,Runtime,Rating,No.of.Ratings,PosterURL
132,Kathanayakudu,2008,Telugu,,,Kathanayakudu(transl.Theprotagonist) is a 2008 IndianTelugu-languagedrama filmproduced byAswani Duttand G. P. Vijayakumar. It is directed byP. Vasu. The film is a remake of theMalayalamfilmKadha Parayumbol(2007) and starsRajinikanthin an extended guest appearance along withJagapati BabuandMeena.SunilandDharmavarapuplay pivotal roles. It was simultaneously made inTamilasKuselan.,,,,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Kathanayakudu_2008_poster.jpg/250px-Kathanayakudu_2008_poster.jpg
133,Salute,2008,Telugu,,,,,,,
134,Siddu from Sikakulam,2008,Telugu,,,,,,,
135,Ashta Chamma,2008,Telugu,,,"Ashta Chamma(transl.A four-player board game) is a 2008 IndianTelugu-languageromantic comedyfilm written and directed byMohana Krishna Indraganti. The film starsNani,Swathi Reddy,Srinivas Avasarala, andBhargavi, withTanikella Bharaniin a supporting role.[2][3]An adaptation ofOscar Wilde's playThe Importance of Being Earnest,[4]the film deals with four quirky characters interwoven in a romantic narration. Upon release, the film received positive reviews and box office success. Swathi won theFilmfare AwardandNandi Awardfor Best Actress.[5][6][7]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/Ashta_Chamma_Poster.JPG/250px-Ashta_Chamma_Poster.JPG
136,Call Center,2008,Telugu,,,,,,,
137,King,2008,Telugu,,,"Kingis a 2008 IndianTelugu-languagecomedy thriller filmdirected bySreenu Vaitla. It starsNagarjunain the titular role, alongsideTrisha,Srihari, andMamta Mohandas.[1]The film features anensemblesupporting cast includingBrahmanandam,Sunil,Chandra Mohan,Deepak,Krishna Bhagawan,Sayaji Shinde,Geetha,Srinivasa Reddy, andMaster Bharath. The music was composed byDevi Sri Prasad.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/King_poster.jpg/250px-King_poster.jpg
138,Raksha,2008,Telugu,,,,,,,
139,Nenu Meeku Telusa?,2008,Telugu,,,"Nenu Meeku Telusa?(transl.Do you know me?) is a 2008 IndianTelugu-languagepsychological thrillerfilm directed byAjay Sastryand produced byLakshmi Manchu. The film starsManoj Manchu,Sneha UllalandRiya SenwhileNassarandBrahmanandamplay supporting roles  The film's songs are composed byAchuwith score byDharanand the duoSanthosh–Shakti.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Nenu_Meeku_Telusa.jpg/250px-Nenu_Meeku_Telusa.jpg
140,Neninthe,2008,Telugu,,,,,,,
141,Veedu Mamoolodu Kadu,2008,Telugu,,,,,,,
142,Magadheera,2009,Telugu,,,"Magadheera(lit.'Great Warrior')[2]is a 2009 IndianTelugu-languageepicromanticfantasyaction filmco-written & directed byS. S. Rajamouli, based on a story byV. Vijayendra Prasadand with dialogues by M. Rathnam. Produced byAllu AravindunderGeetha Arts, the film starsRam Charan,Srihari,Kajal AggarwalandDev Gill. The film follows a street-bike racer who discovers his connection to a 17th-century warrior through reincarnation and sets out to rescue his lover from a vengeful adversary tied to their past lives.",,,,https://upload.wikimedia.org/wikipedia/en/c/ce/Magadheera_Poster.jpg
143,Arundhati,2009,Telugu,,,,,,,
144,Arya 2,2009,Telugu,,,,,,,
145,Indumathi,2009,Telugu,,,"Indumathiis a 2009 Indian Telugu-language comedy thriller film[1]directed by Harsha P Reddy and starringShweta BhardwajandSivajiwithBharath Reddy,Harsha Vardhan,Vennela Kishore,Satyam Rajesh,Vijay SaiandNoel Seanin important roles. The film is inspired by the American filmPsycho(1960).",,,,https://upload.wikimedia.org/wikipedia/en/thumb/6/6f/Indumathi_film_poster.jpg/250px-Indumathi_film_poster.jpg
146,Siddham,2009,Telugu,,,"Siddham(transl.Ready) is a 2009Telugu-languageaction film, produced by Kiran Kumar Koneru on Shreya Productions banner and directed byJ. D. Chakravarthy. The film starsJagapati BabuandSindhu Menon, with music composed by Amar Mohile. This film's plot is inspired by theHindi film,Ab Tak Chhappan.[1][2][3]",,,,https://upload.wikimedia.org/wikipedia/en/8/84/Siddham_%28film%29.jpg
147,Pistha,2009,Telugu,,,"Thoranai(transl.Posture) orPistha(transl.Person with attitude) is a 2009 Indianmasala filmdirected by Sabha Ayyappan and produced byVikram Krishnaunder the bannerG K Film Corporation. It starsVishalandShriya Saranin the lead roles, whilePrakash Raj,KishoreandSanthanamappear in other pivotal roles. The film was simultaneously shot inTamilandTelugulanguages with different supporting cast in the Telugu version.ThoranaiandPisthawere released on 29 May 2009.[1]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/e/e3/Thoranai_poster.jpg/250px-Thoranai_poster.jpg
148,Naa Style Veru,2009,Telugu,,,,,,,
149,Current,2009,Telugu,,,,,,,
150,Amaravathi,2009,Telugu,,,"Amaravathiis a 2009 IndianTelugu-languagethriller filmwritten and directed byRavi Babu. The film starsTaraka Ratna,Ravi Babu,Bhumika,Sneha, andSindhura Gaddein pivotal roles.[1]The film was released on 3 December 2009. It is based on the 2002 South Korean filmH. The film won twoNandi Awards:Best Villain(Taraka Ratna) andBest Cinematographer(Sudhakar Reddy)",,,,https://upload.wikimedia.org/wikipedia/en/thumb/5/58/Amaravathi_Movie_Poster.jpg/250px-Amaravathi_Movie_Poster.jpg
151,Saleem,2009,Telugu,,,"Saleemis a 2009 Indian Telugu-languageromantic actionthriller filmdirected byYVS Chowdary(ofDevadasufame). The film was released on 12 December 2009. StarringVishnu Manchu,Ileana D'CruzandMohan Babuin the lead roles. This was an utter flop film at box office.[1][2][3]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/Saleem-2009-film.jpg/250px-Saleem-2009-film.jpg
152,Simha,2010,Telugu,,,"Simha(transl.Lion) is a 2010 IndianTelugu-languageaction drama filmdirected byBoyapati Srinuand produced by Paruchuri Kireeti under the United Movies banner. The film starsNandamuri Balakrishnain a dual role, along withNayantara,NamithaandSneha UllalwhileRahman,Sai Kumar,Adithya Menon,Kota Srinivasa RaoandK. R. Vijayaplay supporting roles.[4]Music is composed byChakri, art direction by A. S. Prakash, cinematography byArthur Wilsonand editing byKotagiri Venkateswara Rao.",,,,https://upload.wikimedia.org/wikipedia/en/f/f6/Simha_%28film%29.jpg
153,Shambo Shiva Shambo,2010,Telugu,,,"Sambho Siva Sambhois a 2010 IndianTelugu-languageaction drama filmdirected bySamuthirakani. It starsRavi Teja,Allari Naresh,Siva Balaji,Priyamani,Abhinaya, and Surya Teja. This film is a remake of the director's 2009 filmNaadodigal.Abhinayareprised her role fromNaadodigaland whileSasikumarplays a guest role. The film released on 14 January 2010 to mixed responses from critics. Despite mixed reviews, the film performed well and was declared a box office hit.[citation needed]The film was later dubbed in Hindi asMera Krodhin 2012.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Shambo_Shiva_Shambo_Poster.jpg/250px-Shambo_Shiva_Shambo_Poster.jpg
154,Seeta Ramula Kalyanam,2010,Telugu,,,,,,,
155,Udatha Udatha Ooch,2010,Telugu,,,,,,,
156,Leader,2010,Telugu,,,"Leaderis a 2010 IndianTelugu-languagepolitical dramafilm written and directed bySekhar Kammula, and produced byAVM Productions. It stars debutantRana DaggubatialongsideRicha Gangopadhyay,Priya Anand,Suhasini Maniratnam,Suman, andSubbaraju. The plot follows Arjun Prasad (Daggubati) who becomes thechief minister of Andhra Pradeshsucceeding his deceased father and his struggle to fight the corruption plaguing the political system.",,,,https://upload.wikimedia.org/wikipedia/en/8/8f/Leader_2010_poster.jpg
157,Inkosaari,2010,Telugu,,,,,,,
158,Sadhyam,2010,Telugu,,,,,,,
159,Prema Rajyam,2010,Telugu,,,,,,,
160,Tik Tik Tik,2010,Telugu,,,,,,,
161,Aakasa Ramanna,2010,Telugu,,,,,,,
162,Yagam,2010,Telugu,,,"Yagam(transl.Ritual) is a 2010 Telugu film directed byP. A. Arun PrasadstarringNavdeep,Bhumika ChawlaandKim Sharma.[1]The film was partially re-shot and released in Tamil asSinam(transl.Anger)  withSathyarajandSathyanreplacingAjayandHarsha Vardhan, respectively. The Tamil version released on 3 February 2012.[citation needed]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/Yagam2010Poster.jpg/250px-Yagam2010Poster.jpg
163,My Name is Amrutha,2010,Telugu,,,,,,,
164,Srimati Kalyanam,2010,Telugu,,,,,,,
165,Mouna Ragam,2010,Telugu,,,,,,,
166,Police Police,2010,Telugu,,,,,,,
167,Madhanudu,2010,Telugu,,,,,,,
168,Prasthanam,2010,Telugu,,,"Prasthanam(transl.Reign) is a 2010 IndianTelugu-languagepoliticalaction drama filmwritten and directed byDeva Katta. The film was produced by Ravi Vallabhaneni under VRC Media & Entertainment banner. The film starsSharwanand,Sai Kumar,Sundeep Kishan(in his career acting debut) andRuby Parihar. The film received generally positive response upon release with praise for Sai Kumar's performance. The film won twoFilmfare Awards South, twoNandi Awardsand was also featured at the41st IFFIin the Indian Panorama section.[2][3]The film was dubbed and released in Tamil asPadhaviand in Hindi asAsteen Ka Saanp.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/Prasthanam.jpg/250px-Prasthanam.jpg
169,Glamour,2010,Telugu,,,,,,,
170,Simha,2010,Telugu,,,,,,,
171,Rama Rama Krishna Krishna,2010,Telugu,,,"Rama Rama Krishna Krishnais a 2010Telugu languageaction drama filmdirected bySriwassofLakshyamfame and produced by noted producerDil Raju. It starsRam Pothineni,Arjun Sarja,Priya AnandandBindu Madhaviin the lead roles, whilstVineet Kumar,Nassar,Brahmanandam,PragathiandSayaji Shindeplay pivotal roles withGracy Singhappears in a cameo appearance.[1][2]The music was composed byM. M. Keeravaniwith cinematography bySekhar V. Josephand editing byMarthand K. Venkatesh. Upon the film's release on 12 May 2010, it received mixed reviews with critics mainly praising Pothineni's and Sarja's performance. It fared well at the box office.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/9/93/Rama_Rama_Krishna_Krishna.jpg/250px-Rama_Rama_Krishna_Krishna.jpg
172,Young India,2010,Telugu,,,,,,,
173,Panchakshari,2010,Telugu,,,,,,,
174,Komaram Bheem,2010,Telugu,,,"Komaram Bheemis a 1990 IndianTelugu-languagebiographical filmdirected byAllani Sridhar,[1]It is based on the early 20th century tribal leaderKomaram Bheemand starsBhoopal Reddyas the titular character.[2]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Komaram_Bheem_%28film%29_poster.jpeg/250px-Komaram_Bheem_%28film%29_poster.jpeg
175,Veera Telangana,2010,Telugu,,,"Veera Telanganais a 2010 IndianTelugufilm directed byR. Narayana Murthy, based on theTelangana Movementfocusing on the formation of theAndhra Mahasabha.[1][2]The film's cast include R. Narayana Murthy, Vijayaranga Raju.[3]",,,,https://upload.wikimedia.org/wikipedia/en/3/3b/Veera_Telangana.jpg
176,Sneha Geetham,2010,Telugu,,,,,,,
177,Shubhapradham,2010,Telugu,,,,,,,
178,Maa Annayya Bangaram,2010,Telugu,,,,,,,
179,Ramdev,2010,Telugu,,,,,,,
180,Gudu Gudu Gunjam,2010,Telugu,,,,,,,
181,Thakita Thakita,2010,Telugu,,,"Thakita Thakitais a 2010 Indian Telugu-languagecoming-of-agefilm directed by Sreehari Nanu and produced by Bharat Thakur. The film features an ensemble cast of characters includingHarshvardhan Rane,Haripriya,Aditi Chengappa, Ananth Krishnamurthy, and Karthik Sabesh. The film has music byBobo Shashi, editing byMarthand K. Venkatesh, and cinematography by K. K. Senthil Kumar. The film was released on 3 September 2010.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Thakita_Thakita.jpg/250px-Thakita_Thakita.jpg
182,Saradagaa Kasepu,2010,Telugu,,,,,,,
183,Yemaindi Ee Vela,2010,Telugu,,,,,,,
184,Orange,2010,Telugu,,,"Orangeis a 2010 IndianTelugu-languageromanticcomedy drama filmwritten and directed byBhaskar. The film starsRam Charan Teja,Genelia, andShazahn Padamsee, whilePrabhuandPrakash Rajplay supporting roles. The film, whose music was composed byHarris Jayarajand was released on 26 November 2010. The film was a box office failure upon release but became a cult film over time.[1]It was dubbed and released inTamilasRamcharanin 2011 and itsMalayalamdubbed version titledHai Ramcharanwas released on 18 April 2012.[2]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/Orange_poster.jpg/250px-Orange_poster.jpg
185,Rakta Charitra 2,2010,Telugu,,,,,,,
186,Manasara,2010,Telugu,,,,,,,
187,Dookudu,2011,Telugu,,,"Dookudu(transl.Aggressive) is a 2011 IndianTelugu-languageaction comedy filmdirected bySrinu Vaitlaand written by Vaitla,Kona Venkat, andGopimohan. It is produced by Ram Achanta, Gopi Achanta, and Anil Sunkara under the banner 14 Reels Entertainment. The film starsMahesh Babu,Samantha,Prakash Raj, andSonu SoodalongsideBrahmanandamwho played a supporting role. The film revolves around Ajay Kumar (Babu), a police officer and son of ex-MLA Shankar Narayana (Raj), who awakes fromcoma, but his health remains perilous. To aid his recovery, Kumar masquerades as aMLAfulfilling his father's ambition for him, while also hunting his father's foes. The film was inspired by the 2003German filmGood Bye, Lenin!.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/4/40/Dookudu_poster.jpg/250px-Dookudu_poster.jpg
188,Kandireega,2011,Telugu,,,,,,,
189,Golconda High School,2011,Telugu,,,,,,,
190,Rakshana,2011,Telugu,,,"Rakshana(transl.Indemnity) is a 1993Telugu-languageaction filmwritten and directed byUppalapati Narayana Rao. It was produced by Venkat Akkineni underAnnapurna Studios. It starsNagarjunaandShobhana, with music composedM. M. Keeravani. Upon release, the film received widely positive reviews and remained a box office hit.[1]Regarded as one of the top cop movies in Telugu, it was subsequently dubbed in Tamil and released asKaaval Thurai. The film was remade in Bengali Bangladesh asBanglar Hero(1998).",,,,https://upload.wikimedia.org/wikipedia/en/a/ac/Rakshana_telugu.jpg
191,Vastadu Naa Raju,2011,Telugu,,,,,,,
192,Aha Naa Pellanta!,2011,Telugu,,,,,,,
193,LBW: Life Before Wedding,2011,Telugu,,,"LBW (Life Before Wedding)is a 2011 Indian Telugu-language film, directed by debutantePraveen Sattaruand starring newcomers Asif Taj, Rohan Gudlavalleti, Chinmayi Ghatrazu, Abhejit Pundla,Siddhu Jonnalagaddaand Nishanti Evani.[1][2][3][4][5]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/LBW_-_Life_Before_Wedding.jpg/250px-LBW_-_Life_Before_Wedding.jpg
194,Prema Kavali,2011,Telugu,,,Prema Kavali(transl.I want Love) is a 2011Telugu-languageromantic actionfilm written and directed byK. Vijaya Bhaskarand produced by K. Atchi Reddy. The film features debutantsAadiandIsha Chawlain their Debut as lead roles. It features music composed byAnup Rubenswith cinematography byChota K. Naidu.,,,,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Prema_Kavali_Poster_HD.jpg/250px-Prema_Kavali_Poster_HD.jpg
195,Nitya Pellikoduku,2011,Telugu,,,,,,,
196,Raaj,2011,Telugu,,,,,,,
197,Karalu Miriyalu,2011,Telugu,,,,,,,
198,Lokame Kothaga,2011,Telugu,,,,,,,
199,Nenu Naa Rakshasi,2011,Telugu,,,,,,,
200,Prema Sagaram,2011,Telugu,,,,,,,
201,Babloo,2011,Telugu,,,,,,,
202,Nagaram Nidrapotunna Vela,2011,Telugu,,,"Nagaram Nidrapotunna Vela(transl.When The City Sleeps) is a 2011Telugu-languagephilosophical film, produced by Nandi Srihari on Gurudeva Creations Pvt. Ltd. banner and directed by Prem Raj. It starsJagapati Babu,Charmee Kaurand music composed by Yasho Krishna. The film received negative reviews.[1][2]",,,,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Nagaram_Nidrapotunna_Vela.jpg/250px-Nagaram_Nidrapotunna_Vela.jpg
203,Virodhi,2011,Telugu,,,,,,,
204,Dhada,2011,Telugu,,,,,,,
205,Daggaraga Dooranga,2011,Telugu,,,"Daggaraga Dooranga(transl.Nearer Farther) is a 2011 Telugu-languageromantic thrillerfilm starringSumanth,Vedhika[2]andSindhu Tolani. It was dubbed into Malayalam asPoovithal Azhaku(പൂവിതൾ അഴകു്), into Tamil asPoovodum Puyalodum, and into Hindi asAatank Ki Jung.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/Daggaraga_Dooranga.jpg/250px-Daggaraga_Dooranga.jpg
206,"Money Money, More Money",2011,Telugu,,,,,,,
207,Cricket Girls & Beer,2011,Telugu,,,,,,,
208,Vankaya Fry,2011,Telugu,,,,,,,
209,Veedu Theda,2011,Telugu,,,,,,,
210,January,2011,Telugu,,,,,,,
211,Gabbar Singh,2012,Telugu,,,"Gabbar Singhis a 2012 IndianTelugu-languagemasala filmdirected byHarish Shankar. It is a remake of the 2010 Hindi filmDabangg. The film starsPawan KalyanandShruti Haasan.Devi Sri Prasadcomposed the film's music andJayanan Vincentwas the cinematographer.[5]The plot follows Venkataratnam Naidu, a police officer who, inspired by a film character, adopts the nameGabbar Singh.[a]Posted in a village, he faces off against a local thug aspiring to join politics who manipulates his half-brother. Gabbar Singh embarks on a mission to dismantle the thug's corrupt political ambitions and restore justice.",,,,https://upload.wikimedia.org/wikipedia/en/9/90/Gabbar_singh_poster.jpg
212,Eega,2012,Telugu,,,,,,,
213,Businessman,2012,Telugu,,,,,,,
214,Julayi,2012,Telugu,,,"Julayi(transl.Vagabond) is a 2012 IndianTelugu-languageaction thriller filmwritten & directed byTrivikram Srinivasand produced byS. Radha KrishnaunderHaarika & Hassine Creationsbanner. The film starsAllu ArjunandSonu Sood, alongsideIleana D'Cruz,Rajendra Prasad,Rao Ramesh,Kota Srinivasa Rao,Brahmaji,Tanikella BharaniandSheetal Menon. The music was composed byDevi Sri Prasad, while cinematography and editing were handled byChota K. Naidu-Shyam K. Naiduand Prawin Pudi.",,,,https://upload.wikimedia.org/wikipedia/en/2/2d/Julai_poster.jpg
215,Racha,2012,Telugu,,,,,,,
216,Cameraman Gangatho Rambabu,2012,Telugu,,,,,,,
217,Dhammu,2012,Telugu,,,"Dhammu[a][6](transl.Guts) is a 2012 IndianTelugu-languageaction drama filmco-written and directed byBoyapati Srinu. The film starsN. T. Rama Rao Jr.,Trisha,Karthika Nair,Nassar,Sampath Raj,Rahul Dev,Kishore,Suman,Brahmanandam,Ali,Bhanupriya,Kota Srinivasa RaoandVenu Thottempudi.",,,,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Dammu_poster.jpg/250px-Dammu_poster.jpg
218,Rebel,2012,Telugu,,,,,,,
219,Damarukam,2012,Telugu,,,,,,,
220,Sudigadu,2012,Telugu,,,Sudigadu(transl.Lucky man) is a 2012 IndianTelugu-languageparody filmdirected byBhimaneni Srinivasa Raoand produced byChandrasekhar D Reddyunder Arundathi Movies. It is the remake ofC. S. Amudhan's debutTamilfilmThamizh Padam.[2]The film starsAllari NareshandMonal Gajjar.[3][4]Allari Naresh plays double roles in this movie as father and son.[2],,,,https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/Sudigadu_Poster.jpg/250px-Sudigadu_Poster.jpg
221,Rushi,2012,Telugu,,,,,,,
222,Siva Manasulo Sruthi,2012,Telugu,,,,,,,
223,Nanda Nanditha,2012,Telugu,,,"Nanda Nandhitais a 2012 Indianromantic drama filmdirected by Ramshiva. The film was made simultaneously in Tamil and Telugu withHemachandran, Surya Pratap, andMeghana Raj. The film is a remake of the 2008 Kannada filmNanda Loves Nanditha.[1][2]In the Tamil version, Hemachandran portrays the protagonist and Surya Pratap portrays the antagonist. In the Telugu version, the roles are reversed.[3]",,,,
